date,household_id,household_size,water_liters,day,month,day_of_week,is_weekend
2023-07-25,H010,3,261.36,25,7,1,0
2023-07-26,H010,3,261.18,26,7,2,0
2023-07-27,H010,3,245.27,27,7,3,0
2023-07-28,H010,3,259.26,28,7,4,0
2023-07-29,H010,3,294.23,29,7,5,1
2023-07-30,H010,3,251.56,30,7,6,1
2023-07-31,H010,3,258.28,31,7,0,0
2023-08-01,H010,3,221.69,1,8,1,0
2023-08-02,H010,3,239.4,2,8,2,0
2023-08-03,H010,3,269.92,3,8,3,0
2023-08-04,H010,3,242.78,4,8,4,0
2023-08-05,H010,3,259.99,5,8,5,1
2023-08-06,H010,3,271.05,6,8,6,1
2023-08-07,H010,3,272.79,7,8,0,0
2023-08-08,H010,3,225.41,8,8,1,0
2023-08-09,H010,3,234.2,9,8,2,0
2023-08-10,H010,3,264.22,10,8,3,0
2023-08-11,H010,3,267.99,11,8,4,0
2023-08-12,H010,3,268.42,12,8,5,1
2023-08-13,H010,3,254.19,13,8,6,1
2023-08-14,H010,3,269.22,14,8,0,0
2023-08-15,H010,3,262.68,15,8,1,0
2023-08-16,H010,3,251.17,16,8,2,0
2023-08-17,H010,3,232.77,17,8,3,0
2023-08-18,H010,3,241.43,18,8,4,0
2023-08-19,H010,3,263.76,19,8,5,1
2023-08-20,H010,3,269.12,20,8,6,1
2023-08-21,H010,3,257.99,21,8,0,0
2023-08-22,H010,3,250.67,22,8,1,0
2023-08-23,H010,3,226.73,23,8,2,0
2023-08-24,H010,3,255.73,24,8,3,0
2023-08-25,H010,3,242.54,25,8,4,0
2023-08-26,H010,3,270.44,26,8,5,1
2023-08-27,H010,3,279.34,27,8,6,1
2023-08-28,H010,3,224.21,28,8,0,0
2023-08-29,H010,3,236.72,29,8,1,0
2023-08-30,H010,3,230.4,30,8,2,0
2023-08-31,H010,3,217.59,31,8,3,0
2023-09-01,H010,3,240.2,1,9,4,0
2023-09-02,H010,3,289.4,2,9,5,1
2023-09-03,H010,3,236.81,3,9,6,1
2023-09-04,H010,3,234.64,4,9,0,0
2023-09-05,H010,3,242.4,5,9,1,0
2023-09-06,H010,3,235.88,6,9,2,0
2023-09-07,H010,3,232.76,7,9,3,0
2023-09-08,H010,3,218.24,8,9,4,0
2023-09-09,H010,3,259.71,9,9,5,1
2023-09-10,H010,3,247.55,10,9,6,1
2023-09-11,H010,3,206.78,11,9,0,0
2023-09-12,H010,3,247.16,12,9,1,0
2023-09-13,H010,3,244.1,13,9,2,0
2023-09-14,H010,3,233.01,14,9,3,0
2023-09-15,H010,3,234.93,15,9,4,0
2023-09-16,H010,3,268.09,16,9,5,1
2023-09-17,H010,3,257.7,17,9,6,1
2023-09-18,H010,3,242.51,18,9,0,0
2023-09-19,H010,3,227.94,19,9,1,0
2023-09-20,H010,3,247.11,20,9,2,0
2023-09-21,H010,3,235.09,21,9,3,0
2023-09-22,H010,3,233.45,22,9,4,0
2023-09-23,H010,3,238.89,23,9,5,1
2023-09-24,H010,3,257.47,24,9,6,1
2023-09-25,H010,3,220.87,25,9,0,0
2023-09-26,H010,3,223.13,26,9,1,0
2023-09-27,H010,3,220.95,27,9,2,0
2023-09-28,H010,3,217.9,28,9,3,0
2023-09-29,H010,3,256.17,29,9,4,0
2023-09-30,H010,3,269.69,30,9,5,1
2023-10-01,H010,3,243.67,1,10,6,1
2023-10-02,H010,3,185.9,2,10,0,0
2023-10-03,H010,3,201.45,3,10,1,0
2023-10-04,H010,3,185.1,4,10,2,0
2023-10-05,H010,3,192.31,5,10,3,0
2023-10-06,H010,3,189.7,6,10,4,0
2023-10-07,H010,3,235.73,7,10,5,1
2023-10-08,H010,3,216.18,8,10,6,1
2023-10-09,H010,3,213.75,9,10,0,0
2023-10-10,H010,3,208.28,10,10,1,0
2023-10-11,H010,3,228.78,11,10,2,0
2023-10-12,H010,3,183.5,12,10,3,0
2023-10-13,H010,3,216.49,13,10,4,0
2023-10-14,H010,3,235.42,14,10,5,1
2023-10-15,H010,3,210.14,15,10,6,1
2023-10-16,H010,3,213.9,16,10,0,0
2023-10-17,H010,3,206.02,17,10,1,0
2023-10-18,H010,3,199.44,18,10,2,0
2023-10-19,H010,3,192.47,19,10,3,0
2023-10-20,H010,3,193.92,20,10,4,0
2023-10-21,H010,3,247.64,21,10,5,1
2023-10-22,H010,3,223.29,22,10,6,1
2023-10-23,H010,3,212.6,23,10,0,0
2023-10-24,H010,3,193.96,24,10,1,0
2023-10-25,H010,3,194.35,25,10,2,0
2023-10-26,H010,3,216.95,26,10,3,0
2023-10-27,H010,3,188.04,27,10,4,0
2023-10-28,H010,3,219.98,28,10,5,1
2023-10-29,H010,3,225.69,29,10,6,1
2023-10-30,H010,3,206.44,30,10,0,0
2023-10-31,H010,3,203.26,31,10,1,0
2023-11-01,H010,3,210.48,1,11,2,0
2023-11-02,H010,3,214.37,2,11,3,0
2023-11-03,H010,3,215.21,3,11,4,0
2023-11-04,H010,3,215.58,4,11,5,1
2023-11-05,H010,3,224.39,5,11,6,1
2023-11-06,H010,3,221.79,6,11,0,0
2023-11-07,H010,3,218.56,7,11,1,0
2023-11-08,H010,3,191.73,8,11,2,0
2023-11-09,H010,3,212.81,9,11,3,0
2023-11-10,H010,3,185.25,10,11,4,0
2023-11-11,H010,3,230.9,11,11,5,1
2023-11-12,H010,3,253.57,12,11,6,1
2023-11-13,H010,3,198.86,13,11,0,0
2023-11-14,H010,3,200.65,14,11,1,0
2023-11-15,H010,3,220.27,15,11,2,0
2023-11-16,H010,3,193.04,16,11,3,0
2023-11-17,H010,3,204.41,17,11,4,0
2023-11-18,H010,3,240.87,18,11,5,1
2023-11-19,H010,3,226.61,19,11,6,1
2023-11-20,H010,3,210.58,20,11,0,0
2023-11-21,H010,3,222.82,21,11,1,0
2023-11-22,H010,3,219.44,22,11,2,0
2023-11-23,H010,3,218.08,23,11,3,0
2023-11-24,H010,3,211.31,24,11,4,0
2023-11-25,H010,3,241.92,25,11,5,1
2023-11-26,H010,3,236.56,26,11,6,1
2023-11-27,H010,3,222.42,27,11,0,0
2023-11-28,H010,3,211.49,28,11,1,0
2023-11-29,H010,3,215.79,29,11,2,0
2023-11-30,H010,3,206.64,30,11,3,0
2023-12-01,H010,3,218.65,1,12,4,0
2023-12-02,H010,3,231.85,2,12,5,1
2023-12-03,H010,3,228.82,3,12,6,1
2023-12-04,H010,3,223.84,4,12,0,0
2023-12-05,H010,3,223.85,5,12,1,0
2023-12-06,H010,3,231.26,6,12,2,0
2023-12-07,H010,3,217.27,7,12,3,0
2023-12-08,H010,3,227.92,8,12,4,0
2023-12-09,H010,3,252.57,9,12,5,1
2023-12-10,H010,3,251.94,10,12,6,1
2023-12-11,H010,3,214.87,11,12,0,0
2023-12-12,H010,3,227.16,12,12,1,0
2023-12-13,H010,3,230.34,13,12,2,0
2023-12-14,H010,3,226.66,14,12,3,0
2023-12-15,H010,3,202.14,15,12,4,0
2023-12-16,H010,3,252.49,16,12,5,1
2023-12-17,H010,3,277.78,17,12,6,1
2023-12-18,H010,3,224.68,18,12,0,0
2023-12-19,H010,3,220.88,19,12,1,0
2023-12-20,H010,3,234.72,20,12,2,0
2023-12-21,H010,3,234.6,21,12,3,0
2023-12-22,H010,3,245.79,22,12,4,0
2023-12-23,H010,3,240.21,23,12,5,1
2023-12-24,H010,3,264.77,24,12,6,1
2023-12-25,H010,3,240.43,25,12,0,0
2023-12-26,H010,3,232.27,26,12,1,0
2023-12-27,H010,3,238.66,27,12,2,0
2023-12-28,H010,3,247.58,28,12,3,0
2023-12-29,H010,3,246.32,29,12,4,0
2023-12-30,H010,3,246.42,30,12,5,1
2023-12-31,H010,3,270.67,31,12,6,1
2023-01-01,H011,5,432.62,1,1,6,1
2023-01-02,H011,5,417.46,2,1,0,0
2023-01-03,H011,5,391.84,3,1,1,0
2023-01-04,H011,5,408.91,4,1,2,0
2023-01-05,H011,5,400.64,5,1,3,0
2023-01-06,H011,5,392.83,6,1,4,0
2023-01-07,H011,5,420.68,7,1,5,1
2023-01-08,H011,5,439.64,8,1,6,1
2023-01-09,H011,5,398.73,9,1,0,0
2023-01-10,H011,5,419.57,10,1,1,0
2023-01-11,H011,5,387.83,11,1,2,0
2023-01-12,H011,5,425.95,12,1,3,0
2023-01-13,H011,5,403.22,13,1,4,0
2023-01-14,H011,5,443.36,14,1,5,1
2023-01-15,H011,5,432.0,15,1,6,1
2023-01-16,H011,5,403.23,16,1,0,0
2023-01-17,H011,5,405.38,17,1,1,0
2023-01-18,H011,5,411.21,18,1,2,0
2023-01-19,H011,5,388.47,19,1,3,0
2023-01-20,H011,5,417.35,20,1,4,0
2023-01-21,H011,5,445.12,21,1,5,1
2023-01-22,H011,5,448.36,22,1,6,1
2023-01-23,H011,5,398.56,23,1,0,0
2023-01-24,H011,5,390.32,24,1,1,0
2023-01-25,H011,5,402.57,25,1,2,0
2023-01-26,H011,5,404.19,26,1,3,0
2023-01-27,H011,5,385.55,27,1,4,0
2023-01-28,H011,5,452.17,28,1,5,1
2023-01-29,H011,5,454.87,29,1,6,1
2023-01-30,H011,5,394.12,30,1,0,0
2023-01-31,H011,5,390.84,31,1,1,0
2023-02-01,H011,5,399.7,1,2,2,0
2023-02-02,H011,5,403.85,2,2,3,0
2023-02-03,H011,5,400.62,3,2,4,0
2023-02-04,H011,5,443.68,4,2,5,1
2023-02-05,H011,5,447.31,5,2,6,1
2023-02-06,H011,5,388.02,6,2,0,0
2023-02-07,H011,5,389.61,7,2,1,0
2023-02-08,H011,5,372.2,8,2,2,0
2023-02-09,H011,5,416.38,9,2,3,0
2023-02-10,H011,5,405.46,10,2,4,0
2023-02-11,H011,5,458.6,11,2,5,1
2023-02-12,H011,5,432.59,12,2,6,1
2023-02-13,H011,5,406.16,13,2,0,0
2023-02-14,H011,5,408.64,14,2,1,0
2023-02-15,H011,5,399.51,15,2,2,0
2023-02-16,H011,5,387.79,16,2,3,0
2023-02-17,H011,5,427.57,17,2,4,0
2023-02-18,H011,5,464.27,18,2,5,1
2023-02-19,H011,5,443.08,19,2,6,1
2023-02-20,H011,5,413.27,20,2,0,0
2023-02-21,H011,5,401.49,21,2,1,0
2023-02-22,H011,5,395.53,22,2,2,0
2023-02-23,H011,5,429.56,23,2,3,0
2023-02-24,H011,5,387.93,24,2,4,0
2023-02-25,H011,5,445.32,25,2,5,1
2023-02-26,H011,5,449.92,26,2,6,1
2023-02-27,H011,5,428.06,27,2,0,0
2023-02-28,H011,5,419.14,28,2,1,0
2023-03-01,H011,5,388.46,1,3,2,0
2023-03-02,H011,5,408.63,2,3,3,0
2023-03-03,H011,5,409.04,3,3,4,0
2023-03-04,H011,5,447.07,4,3,5,1
2023-03-05,H011,5,457.38,5,3,6,1
2023-03-06,H011,5,392.25,6,3,0,0
2023-03-07,H011,5,404.37,7,3,1,0
2023-03-08,H011,5,415.13,8,3,2,0
2023-03-09,H011,5,417.64,9,3,3,0
2023-03-10,H011,5,411.38,10,3,4,0
2023-03-11,H011,5,447.19,11,3,5,1
2023-03-12,H011,5,449.32,12,3,6,1
2023-03-13,H011,5,418.75,13,3,0,0
2023-03-14,H011,5,410.36,14,3,1,0
2023-03-15,H011,5,397.53,15,3,2,0
2023-03-16,H011,5,395.3,16,3,3,0
2023-03-17,H011,5,392.3,17,3,4,0
2023-03-18,H011,5,468.74,18,3,5,1
2023-03-19,H011,5,461.03,19,3,6,1
2023-03-20,H011,5,409.09,20,3,0,0
2023-03-21,H011,5,404.97,21,3,1,0
2023-03-22,H011,5,403.58,22,3,2,0
2023-03-23,H011,5,423.63,23,3,3,0
2023-03-24,H011,5,433.41,24,3,4,0
2023-03-25,H011,5,444.38,25,3,5,1
2023-03-26,H011,5,465.34,26,3,6,1
2023-03-27,H011,5,410.98,27,3,0,0
2023-03-28,H011,5,408.12,28,3,1,0
2023-03-29,H011,5,428.73,29,3,2,0
2023-03-30,H011,5,410.57,30,3,3,0
2023-03-31,H011,5,414.26,31,3,4,0
2023-04-01,H011,5,454.76,1,4,5,1
2023-04-02,H011,5,432.27,2,4,6,1
2023-04-03,H011,5,414.16,3,4,0,0
2023-04-04,H011,5,403.94,4,4,1,0
2023-04-05,H011,5,393.62,5,4,2,0
2023-04-06,H011,5,404.45,6,4,3,0
2023-04-07,H011,5,404.33,7,4,4,0
2023-04-08,H011,5,464.02,8,4,5,1
2023-04-09,H011,5,438.86,9,4,6,1
2023-04-10,H011,5,401.05,10,4,0,0
2023-04-11,H011,5,413.31,11,4,1,0
2023-04-12,H011,5,394.53,12,4,2,0
2023-04-13,H011,5,402.48,13,4,3,0
2023-04-14,H011,5,390.36,14,4,4,0
2023-04-15,H011,5,462.34,15,4,5,1
2023-04-16,H011,5,447.62,16,4,6,1
2023-04-17,H011,5,409.95,17,4,0,0
2023-04-18,H011,5,421.06,18,4,1,0
2023-04-19,H011,5,401.32,19,4,2,0
2023-04-20,H011,5,406.17,20,4,3,0
2023-04-21,H011,5,397.15,21,4,4,0
2023-04-22,H011,5,438.0,22,4,5,1
2023-04-23,H011,5,439.55,23,4,6,1
2023-04-24,H011,5,403.63,24,4,0,0
2023-04-25,H011,5,404.82,25,4,1,0
2023-04-26,H011,5,412.79,26,4,2,0
2023-04-27,H011,5,398.52,27,4,3,0
2023-04-28,H011,5,412.93,28,4,4,0
2023-04-29,H011,5,455.69,29,4,5,1
2023-04-30,H011,5,444.12,30,4,6,1
2023-05-01,H011,5,460.38,1,5,0,0
2023-05-02,H011,5,470.9,2,5,1,0
2023-05-03,H011,5,467.29,3,5,2,0
2023-05-04,H011,5,472.21,4,5,3,0
2023-05-05,H011,5,488.23,5,5,4,0
2023-05-06,H011,5,516.97,6,5,5,1
2023-05-07,H011,5,508.29,7,5,6,1
2023-05-08,H011,5,458.18,8,5,0,0
2023-05-09,H011,5,458.46,9,5,1,0
2023-05-10,H011,5,450.95,10,5,2,0
2023-05-11,H011,5,479.5,11,5,3,0
2023-05-12,H011,5,441.32,12,5,4,0
2023-05-13,H011,5,520.56,13,5,5,1
2023-05-14,H011,5,504.07,14,5,6,1
2023-05-15,H011,5,461.36,15,5,0,0
2023-05-16,H011,5,456.52,16,5,1,0
2023-05-17,H011,5,484.43,17,5,2,0
2023-05-18,H011,5,467.06,18,5,3,0
2023-05-19,H011,5,476.12,19,5,4,0
2023-05-20,H011,5,528.66,20,5,5,1
2023-05-21,H011,5,514.76,21,5,6,1
2023-05-22,H011,5,451.6,22,5,0,0
2023-05-23,H011,5,463.07,23,5,1,0
2023-05-24,H011,5,456.57,24,5,2,0
2023-05-25,H011,5,459.19,25,5,3,0
2023-05-26,H011,5,463.85,26,5,4,0
2023-05-27,H011,5,509.6,27,5,5,1
2023-05-28,H011,5,515.88,28,5,6,1
2023-05-29,H011,5,470.92,29,5,0,0
2023-05-30,H011,5,462.36,30,5,1,0
2023-05-31,H011,5,468.55,31,5,2,0
2023-06-01,H011,5,456.85,1,6,3,0
2023-06-02,H011,5,478.96,2,6,4,0
2023-06-03,H011,5,502.42,3,6,5,1
2023-06-04,H011,5,523.27,4,6,6,1
2023-06-05,H011,5,444.65,5,6,0,0
2023-06-06,H011,5,457.53,6,6,1,0
2023-06-07,H011,5,457.84,7,6,2,0
2023-06-08,H011,5,464.88,8,6,3,0
2023-06-09,H011,5,471.59,9,6,4,0
2023-06-10,H011,5,492.07,10,6,5,1
2023-06-11,H011,5,493.45,11,6,6,1
2023-06-12,H011,5,443.57,12,6,0,0
2023-06-13,H011,5,475.94,13,6,1,0
2023-06-14,H011,5,463.38,14,6,2,0
2023-06-15,H011,5,446.5,15,6,3,0
2023-06-16,H011,5,453.9,16,6,4,0
2023-06-17,H011,5,519.0,17,6,5,1
2023-06-18,H011,5,501.15,18,6,6,1
2023-06-19,H011,5,454.28,19,6,0,0
2023-06-20,H011,5,448.65,20,6,1,0
2023-06-21,H011,5,445.43,21,6,2,0
2023-06-22,H011,5,471.63,22,6,3,0
2023-06-23,H011,5,477.21,23,6,4,0
2023-06-24,H011,5,490.68,24,6,5,1
2023-06-25,H011,5,519.03,25,6,6,1
2023-06-26,H011,5,450.37,26,6,0,0
2023-06-27,H011,5,462.31,27,6,1,0
2023-06-28,H011,5,472.53,28,6,2,0
2023-06-29,H011,5,453.56,29,6,3,0
2023-06-30,H011,5,451.06,30,6,4,0
2023-07-01,H011,5,509.77,1,7,5,1
2023-07-02,H011,5,486.5,2,7,6,1
2023-07-03,H011,5,467.84,3,7,0,0
2023-07-04,H011,5,455.48,4,7,1,0
2023-07-05,H011,5,446.53,5,7,2,0
2023-07-06,H011,5,445.91,6,7,3,0
2023-07-07,H011,5,436.25,7,7,4,0
2023-07-08,H011,5,491.37,8,7,5,1
2023-07-09,H011,5,494.3,9,7,6,1
2023-07-10,H011,5,439.21,10,7,0,0
2023-07-11,H011,5,451.09,11,7,1,0
2023-07-12,H011,5,457.01,12,7,2,0
2023-07-13,H011,5,448.47,13,7,3,0
2023-07-14,H011,5,458.69,14,7,4,0
2023-07-15,H011,5,485.8,15,7,5,1
2023-07-16,H011,5,507.2,16,7,6,1
2023-07-17,H011,5,451.31,17,7,0,0
2023-07-18,H011,5,468.09,18,7,1,0
2023-07-19,H011,5,478.23,19,7,2,0
2023-07-20,H011,5,443.32,20,7,3,0
2023-07-21,H011,5,443.53,21,7,4,0
2023-07-22,H011,5,490.27,22,7,5,1
2023-07-23,H011,5,500.06,23,7,6,1
2023-07-24,H011,5,463.73,24,7,0,0
2023-07-25,H011,5,439.7,25,7,1,0
2023-07-26,H011,5,451.83,26,7,2,0
2023-07-27,H011,5,445.35,27,7,3,0
2023-07-28,H011,5,454.12,28,7,4,0
2023-07-29,H011,5,509.18,29,7,5,1
2023-07-30,H011,5,487.89,30,7,6,1
2023-07-31,H011,5,425.85,31,7,0,0
2023-08-01,H011,5,454.55,1,8,1,0
2023-08-02,H011,5,435.36,2,8,2,0
2023-08-03,H011,5,443.38,3,8,3,0
2023-08-04,H011,5,454.28,4,8,4,0
2023-08-05,H011,5,492.61,5,8,5,1
2023-08-06,H011,5,487.54,6,8,6,1
2023-08-07,H011,5,437.17,7,8,0,0
2023-08-08,H011,5,409.04,8,8,1,0
2023-08-09,H011,5,451.97,9,8,2,0
2023-08-10,H011,5,440.32,10,8,3,0
2023-08-11,H011,5,461.28,11,8,4,0
2023-08-12,H011,5,491.95,12,8,5,1
2023-08-13,H011,5,480.43,13,8,6,1
2023-08-14,H011,5,455.23,14,8,0,0
2023-08-15,H011,5,456.02,15,8,1,0
2023-08-16,H011,5,439.36,16,8,2,0
2023-08-17,H011,5,456.1,17,8,3,0
2023-08-18,H011,5,434.9,18,8,4,0
2023-08-19,H011,5,487.41,19,8,5,1
2023-08-20,H011,5,492.12,20,8,6,1
2023-08-21,H011,5,450.37,21,8,0,0
2023-08-22,H011,5,448.21,22,8,1,0
2023-08-23,H011,5,436.57,23,8,2,0
2023-08-24,H011,5,453.5,24,8,3,0
2023-08-25,H011,5,438.7,25,8,4,0
2023-08-26,H011,5,477.19,26,8,5,1
2023-08-27,H011,5,477.17,27,8,6,1
2023-08-28,H011,5,462.95,28,8,0,0
2023-08-29,H011,5,430.6,29,8,1,0
2023-08-30,H011,5,454.84,30,8,2,0
2023-08-31,H011,5,425.56,31,8,3,0
2023-09-01,H011,5,444.89,1,9,4,0
2023-09-02,H011,5,486.34,2,9,5,1
2023-09-03,H011,5,502.07,3,9,6,1
2023-09-04,H011,5,430.75,4,9,0,0
2023-09-05,H011,5,427.3,5,9,1,0
2023-09-06,H011,5,436.94,6,9,2,0
2023-09-07,H011,5,458.2,7,9,3,0
2023-09-08,H011,5,427.49,8,9,4,0
2023-09-09,H011,5,450.72,9,9,5,1
2023-09-10,H011,5,482.38,10,9,6,1
2023-09-11,H011,5,449.16,11,9,0,0
2023-09-12,H011,5,425.51,12,9,1,0
2023-09-13,H011,5,447.75,13,9,2,0
2023-09-14,H011,5,425.06,14,9,3,0
2023-09-15,H011,5,435.64,15,9,4,0
2023-09-16,H011,5,490.09,16,9,5,1
2023-09-17,H011,5,466.72,17,9,6,1
2023-09-18,H011,5,439.36,18,9,0,0
2023-09-19,H011,5,451.69,19,9,1,0
2023-09-20,H011,5,442.74,20,9,2,0
2023-09-21,H011,5,428.36,21,9,3,0
2023-09-22,H011,5,455.18,22,9,4,0
2023-09-23,H011,5,488.5,23,9,5,1
2023-09-24,H011,5,458.23,24,9,6,1
2023-09-25,H011,5,447.21,25,9,0,0
2023-09-26,H011,5,429.96,26,9,1,0
2023-09-27,H011,5,439.15,27,9,2,0
2023-09-28,H011,5,448.87,28,9,3,0
2023-09-29,H011,5,430.17,29,9,4,0
2023-09-30,H011,5,460.68,30,9,5,1
2023-10-01,H011,5,435.83,1,10,6,1
2023-10-02,H011,5,393.76,2,10,0,0
2023-10-03,H011,5,378.75,3,10,1,0
2023-10-04,H011,5,390.05,4,10,2,0
2023-10-05,H011,5,375.39,5,10,3,0
2023-10-06,H011,5,381.01,6,10,4,0
2023-10-07,H011,5,416.13,7,10,5,1
2023-10-08,H011,5,413.95,8,10,6,1
2023-10-09,H011,5,384.25,9,10,0,0
2023-10-10,H011,5,365.48,10,10,1,0
2023-10-11,H011,5,377.01,11,10,2,0
2023-10-12,H011,5,383.85,12,10,3,0
2023-10-13,H011,5,402.18,13,10,4,0
2023-10-14,H011,5,404.19,14,10,5,1
2023-10-15,H011,5,424.52,15,10,6,1
2023-10-16,H011,5,387.88,16,10,0,0
2023-10-17,H011,5,357.87,17,10,1,0
2023-10-18,H011,5,385.39,18,10,2,0
2023-10-19,H011,5,391.11,19,10,3,0
2023-10-20,H011,5,387.69,20,10,4,0
2023-10-21,H011,5,417.78,21,10,5,1
2023-10-22,H011,5,422.89,22,10,6,1
2023-10-23,H011,5,382.94,23,10,0,0
2023-10-24,H011,5,360.73,24,10,1,0
2023-10-25,H011,5,383.43,25,10,2,0
2023-10-26,H011,5,376.82,26,10,3,0
2023-10-27,H011,5,372.88,27,10,4,0
2023-10-28,H011,5,449.42,28,10,5,1
2023-10-29,H011,5,434.77,29,10,6,1
2023-10-30,H011,5,367.9,30,10,0,0
2023-10-31,H011,5,385.99,31,10,1,0
2023-11-01,H011,5,399.47,1,11,2,0
2023-11-02,H011,5,364.15,2,11,3,0
2023-11-03,H011,5,383.17,3,11,4,0
2023-11-04,H011,5,422.12,4,11,5,1
2023-11-05,H011,5,405.51,5,11,6,1
2023-11-06,H011,5,387.25,6,11,0,0
2023-11-07,H011,5,396.25,7,11,1,0
2023-11-08,H011,5,401.11,8,11,2,0
2023-11-09,H011,5,380.19,9,11,3,0
2023-11-10,H011,5,413.37,10,11,4,0
2023-11-11,H011,5,397.18,11,11,5,1
2023-11-12,H011,5,426.34,12,11,6,1
2023-11-13,H011,5,366.93,13,11,0,0
2023-11-14,H011,5,385.14,14,11,1,0
2023-11-15,H011,5,377.98,15,11,2,0
2023-11-16,H011,5,390.51,16,11,3,0
2023-11-17,H011,5,383.1,17,11,4,0
2023-11-18,H011,5,413.39,18,11,5,1
2023-11-19,H011,5,414.39,19,11,6,1
2023-11-20,H011,5,408.41,20,11,0,0
2023-11-21,H011,5,390.74,21,11,1,0
2023-11-22,H011,5,365.2,22,11,2,0
2023-11-23,H011,5,392.45,23,11,3,0
2023-11-24,H011,5,383.71,24,11,4,0
2023-11-25,H011,5,424.95,25,11,5,1
2023-11-26,H011,5,434.97,26,11,6,1
2023-11-27,H011,5,400.9,27,11,0,0
2023-11-28,H011,5,376.62,28,11,1,0
2023-11-29,H011,5,386.8,29,11,2,0
2023-11-30,H011,5,380.83,30,11,3,0
2023-12-01,H011,5,394.77,1,12,4,0
2023-12-02,H011,5,423.84,2,12,5,1
2023-12-03,H011,5,427.24,3,12,6,1
2023-12-04,H011,5,385.07,4,12,0,0
2023-12-05,H011,5,387.28,5,12,1,0
2023-12-06,H011,5,409.25,6,12,2,0
2023-12-07,H011,5,417.73,7,12,3,0
2023-12-08,H011,5,393.81,8,12,4,0
2023-12-09,H011,5,427.28,9,12,5,1
2023-12-10,H011,5,409.61,10,12,6,1
2023-12-11,H011,5,380.9,11,12,0,0
2023-12-12,H011,5,388.76,12,12,1,0
2023-12-13,H011,5,381.95,13,12,2,0
2023-12-14,H011,5,383.47,14,12,3,0
2023-12-15,H011,5,409.95,15,12,4,0
2023-12-16,H011,5,430.77,16,12,5,1
2023-12-17,H011,5,432.13,17,12,6,1
2023-12-18,H011,5,383.72,18,12,0,0
2023-12-19,H011,5,406.21,19,12,1,0
2023-12-20,H011,5,389.79,20,12,2,0
2023-12-21,H011,5,386.35,21,12,3,0
2023-12-22,H011,5,373.89,22,12,4,0
2023-12-23,H011,5,431.7,23,12,5,1
2023-12-24,H011,5,426.1,24,12,6,1
2023-12-25,H011,5,413.87,25,12,0,0
2023-12-26,H011,5,416.04,26,12,1,0
2023-12-27,H011,5,379.36,27,12,2,0
2023-12-28,H011,5,380.98,28,12,3,0
2023-12-29,H011,5,391.4,29,12,4,0
2023-12-30,H011,5,424.69,30,12,5,1
2023-12-31,H011,5,437.38,31,12,6,1
2023-01-01,H012,2,182.7,1,1,6,1
2023-01-02,H012,2,148.1,2,1,0,0
2023-01-03,H012,2,172.08,3,1,1,0
2023-01-04,H012,2,185.15,4,1,2,0
2023-01-05,H012,2,171.83,5,1,3,0
2023-01-06,H012,2,157.78,6,1,4,0
2023-01-07,H012,2,201.13,7,1,5,1
2023-01-08,H012,2,181.66,8,1,6,1
2023-01-09,H012,2,162.69,9,1,0,0
2023-01-10,H012,2,161.54,10,1,1,0
2023-01-11,H012,2,170.92,11,1,2,0
2023-01-12,H012,2,175.86,12,1,3,0
2023-01-13,H012,2,158.79,13,1,4,0
2023-01-14,H012,2,179.05,14,1,5,1
2023-01-15,H012,2,183.87,15,1,6,1
2023-01-16,H012,2,163.63,16,1,0,0
2023-01-17,H012,2,175.88,17,1,1,0
2023-01-18,H012,2,180.12,18,1,2,0
2023-01-19,H012,2,178.82,19,1,3,0
2023-01-20,H012,2,179.19,20,1,4,0
2023-01-21,H012,2,214.56,21,1,5,1
2023-01-22,H012,2,199.97,22,1,6,1
2023-01-23,H012,2,186.92,23,1,0,0
2023-01-24,H012,2,172.87,24,1,1,0
2023-01-25,H012,2,189.51,25,1,2,0
2023-01-26,H012,2,172.97,26,1,3,0
2023-01-27,H012,2,183.78,27,1,4,0
2023-01-28,H012,2,180.63,28,1,5,1
2023-01-29,H012,2,199.44,29,1,6,1
2023-01-30,H012,2,168.11,30,1,0,0
2023-01-31,H012,2,191.37,31,1,1,0
2023-02-01,H012,2,190.96,1,2,2,0
2023-02-02,H012,2,175.16,2,2,3,0
2023-02-03,H012,2,205.66,3,2,4,0
2023-02-04,H012,2,196.08,4,2,5,1
2023-02-05,H012,2,180.5,5,2,6,1
2023-02-06,H012,2,172.62,6,2,0,0
2023-02-07,H012,2,169.73,7,2,1,0
2023-02-08,H012,2,187.11,8,2,2,0
2023-02-09,H012,2,168.01,9,2,3,0
2023-02-10,H012,2,176.65,10,2,4,0
2023-02-11,H012,2,205.51,11,2,5,1
2023-02-12,H012,2,203.7,12,2,6,1
2023-02-13,H012,2,183.79,13,2,0,0
2023-02-14,H012,2,185.72,14,2,1,0
2023-02-15,H012,2,180.02,15,2,2,0
2023-02-16,H012,2,165.48,16,2,3,0
2023-02-17,H012,2,180.21,17,2,4,0
2023-02-18,H012,2,209.36,18,2,5,1
2023-02-19,H012,2,202.36,19,2,6,1
2023-02-20,H012,2,190.39,20,2,0,0
2023-02-21,H012,2,178.89,21,2,1,0
2023-02-22,H012,2,198.09,22,2,2,0
2023-02-23,H012,2,155.7,23,2,3,0
2023-02-24,H012,2,188.29,24,2,4,0
2023-02-25,H012,2,221.67,25,2,5,1
2023-02-26,H012,2,223.69,26,2,6,1
